   x      u
0.0263026303 0.2058536882
0.0264026403 0.2065220069
0.0265026503 0.2071895574
0.0266026603 0.2078563407
0.0267026703 0.2085223573
0.0268026803 0.2091876082
0.0269026903 0.2098520940
0.0270027003 0.2105158155
0.0271027103 0.2111787735
0.0272027203 0.2118409688
0.0273027303 0.2125024021
0.0274027403 0.2131630741
0.0275027503 0.2138229857
0.0276027603 0.2144821376
0.0277027703 0.2151405306
0.0278027803 0.2157981654
0.0279027903 0.2164550427
0.0280028003 0.2171111634
0.0281028103 0.2177665281
0.0282028203 0.2184211377
0.0283028303 0.2190749929
0.0284028403 0.2197280945
0.0285028503 0.2203804431
0.0286028603 0.2210320396
0.0287028703 0.2216828847
0.0288028803 0.2223329792
0.0289028903 0.2229823238
0.0290029003 0.2236309192
0.0291029103 0.2242787663
0.0292029203 0.2249258657
0.0293029303 0.2255722182
0.0294029403 0.2262178246
0.0295029503 0.2268626855
0.0296029603 0.2275068018
0.0297029703 0.2281501742
0.0298029803 0.2287928034
0.0299029903 0.2294346902
0.0300030003 0.2300758353
0.0301030103 0.2307162395
0.0302030203 0.2313559034
0.0303030303 0.2319948279
0.0304030403 0.2326330137
0.0305030503 0.2332704615
0.0306030603 0.2339071720
0.0307030703 0.2345431460
0.0308030803 0.2351783843
0.0309030903 0.2358128875
0.0310031003 0.2364466564
0.0311031103 0.2370796917
0.0312031203 0.2377119942
0.0313031303 0.2383435646
0.0314031403 0.2389744036
0.0315031503 0.2396045120
0.0316031603 0.2402338905
0.0317031703 0.2408625397
0.0318031803 0.2414904606
0.0319031903 0.2421176537
0.0320032003 0.2427441198
0.0321032103 0.2433698596
0.0322032203 0.2439948739
0.0323032303 0.2446191633
0.0324032403 0.2452427287
0.0325032503 0.2458655707
0.0326032603 0.2464876901
0.0327032703 0.2471090875
0.0328032803 0.2477297637
0.0329032903 0.2483497195
0.0330033003 0.2489689554
0.0331033103 0.2495874724
0.0332033203 0.2502052710
0.0333033303 0.2508223520
0.0334033403 0.2514387161
0.0335033503 0.2520543640
0.0336033603 0.2526692965
0.0337033703 0.2532835142
0.0338033803 0.2538970179
0.0339033903 0.2545098083
0.0340034003 0.2551218861
0.0341034103 0.2557332520
0.0342034203 0.2563439068
0.0343034303 0.2569538510
0.0344034403 0.2575630855
0.0345034503 0.2581716110
0.0346034603 0.2587794281
0.0347034703 0.2593865376
0.0348034803 0.2599929402
0.0349034903 0.2605986365
0.0350035004 0.2612036274
0.0351035104 0.2618079134
0.0352035204 0.2624114954
0.0353035304 0.2630143739
0.0354035404 0.2636165498
0.0355035504 0.2642180236
0.0356035604 0.2648187962
0.0357035704 0.2654188682
0.0358035804 0.2660182403
0.0359035904 0.2666169132
0.0360036004 0.2672148876
0.0361036104 0.2678121642
0.0362036204 0.2684087438
0.0363036304 0.2690046269
0.0364036404 0.2695998144
0.0365036504 0.2701943068
0.0366036604 0.2707881049
0.0367036704 0.2713812094
0.0368036804 0.2719736210
0.0369036904 0.2725653404
0.0370037004 0.2731563682
0.0371037104 0.2737467052
0.0372037204 0.2743363520
0.0373037304 0.2749253093
0.0374037404 0.2755135779
0.0375037504 0.2761011584
0.0376037604 0.2766880515
0.0377037704 0.2772742578
0.0378037804 0.2778597782
0.0379037904 0.2784446132
0.0380038004 0.2790287635
0.0381038104 0.2796122299
0.0382038204 0.2801950130
0.0383038304 0.2807771134
0.0384038404 0.2813585320
0.0385038504 0.2819392693
0.0386038604 0.2825193261
0.0387038704 0.2830987029
0.0388038804 0.2836774006
0.0389038904 0.2842554197
0.0390039004 0.2848327610
0.0391039104 0.2854094252
0.0392039204 0.2859854128
0.0393039304 0.2865607247
0.0394039404 0.2871353614
0.0395039504 0.2877093236
0.0396039604 0.2882826121
0.0397039704 0.2888552274
0.0398039804 0.2894271703
0.0399039904 0.2899984414
0.0400040004 0.2905690414
0.0401040104 0.2911389710
0.0402040204 0.2917082309
0.0403040304 0.2922768216
0.0404040404 0.2928447440
0.0405040504 0.2934119985
0.0406040604 0.2939785860
0.0407040704 0.2945445071
0.0408040804 0.2951097625
0.0409040904 0.2956743527
0.0410041004 0.2962382785
0.0411041104 0.2968015406
0.0412041204 0.2973641396
0.0413041304 0.2979260761
0.0414041404 0.2984873509
0.0415041504 0.2990479646
0.0416041604 0.2996079178
0.0417041704 0.3001672113
0.0418041804 0.3007258456
0.0419041904 0.3012838215
0.0420042004 0.3018411395
0.0421042104 0.3023978004
0.0422042204 0.3029538048
0.0423042304 0.3035091534
0.0424042404 0.3040638468
0.0425042504 0.3046178856
0.0426042604 0.3051712706
0.0427042704 0.3057240024
0.0428042804 0.3062760816
0.0429042904 0.3068275089
0.0430043004 0.3073782849
0.0431043104 0.3079284103
0.0432043204 0.3084778858
0.0433043304 0.3090267119
0.0434043404 0.3095748894
0.0435043504 0.3101224188
0.0436043604 0.3106693009
0.0437043704 0.3112155363
0.0438043804 0.3117611256
0.0439043904 0.3123060695
0.0440044004 0.3128503686
0.0441044104 0.3133940236
0.0442044204 0.3139370350
0.0443044304 0.3144794036
0.0444044404 0.3150211301
0.0445044504 0.3155622149
0.0446044604 0.3161026588
0.0447044704 0.3166424625
0.0448044804 0.3171816265
0.0449044904 0.3177201515
0.0450045005 0.3182580381
0.0451045105 0.3187952870
0.0452045205 0.3193318988
0.0453045305 0.3198678742
0.0454045405 0.3204032137
0.0455045505 0.3209379181
0.0456045605 0.3214719879
0.0457045705 0.3220054238
0.0458045805 0.3225382264
0.0459045905 0.3230703964
0.0460046005 0.3236019343
0.0461046105 0.3241328409
0.0462046205 0.3246631168
0.0463046305 0.3251927625
0.0464046405 0.3257217787
0.0465046505 0.3262501661
0.0466046605 0.3267779252
0.0467046705 0.3273050568
0.0468046805 0.3278315613
0.0469046905 0.3283574395
0.0470047005 0.3288826920
0.0471047105 0.3294073194
0.0472047205 0.3299313223
0.0473047305 0.3304547014
0.0474047405 0.3309774572
0.0475047505 0.3314995904
0.0476047605 0.3320211017
0.0477047705 0.3325419916
0.0478047805 0.3330622608
0.0479047905 0.3335819098
0.0480048005 0.3341009393
0.0481048105 0.3346193500
0.0482048205 0.3351371424
0.0483048305 0.3356543172
0.0484048405 0.3361708749
0.0485048505 0.3366868163
0.0486048605 0.3372021418
0.0487048705 0.3377168522
0.0488048805 0.3382309480
0.0489048905 0.3387444299
0.0490049005 0.3392572984
0.0491049105 0.3397695543
0.0492049205 0.3402811980
0.0493049305 0.3407922302
0.0494049405 0.3413026515
0.0495049505 0.3418124626
0.0496049605 0.3423216640
0.0497049705 0.3428302563
0.0498049805 0.3433382402
0.0499049905 0.3438456163
0.0500050005 0.3443523851
0.0501050105 0.3448585473
0.0502050205 0.3453641035
0.0503050305 0.3458690543
0.0504050405 0.3463734003
0.0505050505 0.3468771421
0.0506050605 0.3473802803
0.0507050705 0.3478828155
0.0508050805 0.3483847483
0.0509050905 0.3488860793
0.0510051005 0.3493868092
0.0511051105 0.3498869384
0.0512051205 0.3503864677
0.0513051305 0.3508853976
0.0514051405 0.3513837287
0.0515051505 0.3518814616
0.0516051605 0.3523785969
0.0517051705 0.3528751352
0.0518051805 0.3533710771
0.0519051905 0.3538664233
0.0520052005 0.3543611742
0.0521052105 0.3548553305
0.0522052205 0.3553488928
0.0523052305 0.3558418617
0.0524052405 0.3563342378
0.0525052505 0.3568260216
0.0526052605 0.3573172138
0.0527052705 0.3578078149
0.0528052805 0.3582978256
0.0529052905 0.3587872464
0.0530053005 0.3592760779
0.0531053105 0.3597643207
0.0532053205 0.3602519754
0.0533053305 0.3607390426
0.0534053405 0.3612255229
0.0535053505 0.3617114168
0.0536053605 0.3621967250
0.0537053705 0.3626814480
0.0538053805 0.3631655865
0.0539053905 0.3636491409
0.0540054005 0.3641321119
0.0541054105 0.3646145001
0.0542054205 0.3650963060
0.0543054305 0.3655775303
0.0544054405 0.3660581735
0.0545054505 0.3665382361
0.0546054605 0.3670177189
0.0547054705 0.3674966223
0.0548054805 0.3679749469
0.0549054905 0.3684526933
0.0550055006 0.3689298621
0.0551055106 0.3694064539
0.0552055206 0.3698824693
0.0553055306 0.3703579087
0.0554055406 0.3708327729
0.0555055506 0.3713070623
0.0556055606 0.3717807776
0.0557055706 0.3722539193
0.0558055806 0.3727264879
0.0559055906 0.3731984842
0.0560056006 0.3736699086
0.0561056106 0.3741407616
0.0562056206 0.3746110440
0.0563056306 0.3750807562
0.0564056406 0.3755498989
0.0565056506 0.3760184725
0.0566056606 0.3764864777
0.0567056706 0.3769539150
0.0568056806 0.3774207850
0.0569056906 0.3778870883
0.0570057006 0.3783528254
0.0571057106 0.3788179968
0.0572057206 0.3792826033
0.0573057306 0.3797466453
0.0574057406 0.3802101233
0.0575057506 0.3806730380
0.0576057606 0.3811353900
0.0577057706 0.3815971797
0.0578057806 0.3820584077
0.0579057906 0.3825190747
0.0580058006 0.3829791811
0.0581058106 0.3834387275
0.0582058206 0.3838977145
0.0583058306 0.3843561427
0.0584058406 0.3848140125
0.0585058506 0.3852713246
0.0586058606 0.3857280795
0.0587058706 0.3861842778
0.0588058806 0.3866399201
0.0589058906 0.3870950068
0.0590059006 0.3875495385
0.0591059106 0.3880035159
0.0592059206 0.3884569394
0.0593059306 0.3889098095
0.0594059406 0.3893621270
0.0595059506 0.3898138923
0.0596059606 0.3902651059
0.0597059706 0.3907157684
0.0598059806 0.3911658804
0.0599059906 0.3916154424
0.0600060006 0.3920644550
0.0601060106 0.3925129186
0.0602060206 0.3929608340
0.0603060306 0.3934082015
0.0604060406 0.3938550218
0.0605060506 0.3943012954
0.0606060606 0.3947470229
0.0607060706 0.3951922047
0.0608060806 0.3956368415
0.0609060906 0.3960809338
0.0610061006 0.3965244821
0.0611061106 0.3969674870
0.0612061206 0.3974099490
0.0613061306 0.3978518687
0.0614061406 0.3982932465
0.0615061506 0.3987340831
0.0616061606 0.3991743790
0.0617061706 0.3996141347
0.0618061806 0.4000533508
0.0619061906 0.4004920278
0.0620062006 0.4009301662
0.0621062106 0.4013677666
0.0622062206 0.4018048295
0.0623062306 0.4022413555
0.0624062406 0.4026773451
0.0625062506 0.4031127988
0.0626062606 0.4035477171
0.0627062706 0.4039821007
0.0628062806 0.4044159500
0.0629062906 0.4048492656
0.0630063006 0.4052820479
0.0631063106 0.4057142976
0.0632063206 0.4061460152
0.0633063306 0.4065772012
0.0634063406 0.4070078561
0.0635063506 0.4074379805
0.0636063606 0.4078675748
0.0637063706 0.4082966397
0.0638063806 0.4087251756
0.0639063906 0.4091531831
0.0640064006 0.4095806628
0.0641064106 0.4100076150
0.0642064206 0.4104340404
0.0643064306 0.4108599395
0.0644064406 0.4112853129
0.0645064506 0.4117101609
0.0646064606 0.4121344843
0.0647064706 0.4125582834
0.0648064806 0.4129815588
0.0649064906 0.4134043111
0.0650065007 0.4138265407
0.0651065107 0.4142482483
0.0652065207 0.4146694342
0.0653065307 0.4150900991
0.0654065407 0.4155102434
0.0655065507 0.4159298676
0.0656065607 0.4163489724
0.0657065707 0.4167675581
0.0658065807 0.4171856254
0.0659065907 0.4176031748
0.0660066007 0.4180202067
0.0661066107 0.4184367217
0.0662066207 0.4188527202
0.0663066307 0.4192682029
0.0664066407 0.4196831702
0.0665066507 0.4200976227
0.0666066607 0.4205115608
0.0667066707 0.4209249851
0.0668066807 0.4213378961
0.0669066907 0.4217502942
0.0670067007 0.4221621801
0.0671067107 0.4225735542
0.0672067207 0.4229844171
0.0673067307 0.4233947692
0.0674067407 0.4238046110
0.0675067507 0.4242139431
0.0676067607 0.4246227660
0.0677067707 0.4250310802
0.0678067807 0.4254388861
0.0679067907 0.4258461844
0.0680068007 0.4262529755
0.0681068107 0.4266592599
0.0682068207 0.4270650381
0.0683068307 0.4274703106
0.0684068407 0.4278750780
0.0685068507 0.4282793407
0.0686068607 0.4286830993
0.0687068707 0.4290863542
0.0688068807 0.4294891059
0.0689068907 0.4298913551
0.0690069007 0.4302931020
0.0691069107 0.4306943473
0.0692069207 0.4310950915
0.0693069307 0.4314953351
0.0694069407 0.4318950785
0.0695069507 0.4322943223
0.0696069607 0.4326930669
0.0697069707 0.4330913129
0.0698069807 0.4334890607
0.0699069907 0.4338863109
0.0700070007 0.4342830640
0.0701070107 0.4346793204
0.0702070207 0.4350750806
0.0703070307 0.4354703452
0.0704070407 0.4358651147
0.0705070507 0.4362593894
0.0706070607 0.4366531700
0.0707070707 0.4370464569
0.0708070807 0.4374392507
0.0709070907 0.4378315517
0.0710071007 0.4382233605
0.0711071107 0.4386146777
0.0712071207 0.4390055036
0.0713071307 0.4393958388
0.0714071407 0.4397856837
0.0715071507 0.4401750389
0.0716071607 0.4405639049
0.0717071707 0.4409522821
0.0718071807 0.4413401710
0.0719071907 0.4417275721
0.0720072007 0.4421144859
0.0721072107 0.4425009129
0.0722072207 0.4428868536
0.0723072307 0.4432723084
0.0724072407 0.4436572779
0.0725072507 0.4440417625
0.0726072607 0.4444257628
0.0727072707 0.4448092791
0.0728072807 0.4451923120
0.0729072907 0.4455748619
0.0730073007 0.4459569295
0.0731073107 0.4463385150
0.0732073207 0.4467196191
0.0733073307 0.4471002421
0.0734073407 0.4474803846
0.0735073507 0.4478600471
0.0736073607 0.4482392300
0.0737073707 0.4486179338
0.0738073807 0.4489961591
0.0739073907 0.4493739061
0.0740074007 0.4497511756
0.0741074107 0.4501279678
0.0742074207 0.4505042834
0.0743074307 0.4508801227
0.0744074407 0.4512554863
0.0745074507 0.4516303747
0.0746074607 0.4520047882
0.0747074707 0.4523787274
0.0748074807 0.4527521928
0.0749074907 0.4531251848
0.0750075008 0.4534977039
0.0751075108 0.4538697506
0.0752075208 0.4542413253
0.0753075308 0.4546124285
0.0754075408 0.4549830608
0.0755075508 0.4553532225
0.0756075608 0.4557229141
0.0757075708 0.4560921361
0.0758075808 0.4564608890
0.0759075908 0.4568291732
0.0760076008 0.4571969893
0.0761076108 0.4575643376
0.0762076208 0.4579312186
0.0763076308 0.4582976329
0.0764076408 0.4586635809
0.0765076508 0.4590290629
0.0766076608 0.4593940796
0.0767076708 0.4597586314
0.0768076808 0.4601227187
0.0769076908 0.4604863420
0.0770077008 0.4608495018
0.0771077108 0.4612121985
0.0772077208 0.4615744326
0.0773077308 0.4619362046
0.0774077408 0.4622975148
0.0775077508 0.4626583639
0.0776077608 0.4630187522
0.0777077708 0.4633786802
0.0778077808 0.4637381483
0.0779077908 0.4640971571
0.0780078008 0.4644557070
0.0781078108 0.4648137984
0.0782078208 0.4651714317
0.0783078308 0.4655286076
0.0784078408 0.4658853263
0.0785078508 0.4662415885
0.0786078608 0.4665973944
0.0787078708 0.4669527446
0.0788078808 0.4673076396
0.0789078908 0.4676620797
0.0790079008 0.4680160655
0.0791079108 0.4683695974
0.0792079208 0.4687226759
0.0793079308 0.4690753014
0.0794079408 0.4694274743
0.0795079508 0.4697791951
0.0796079608 0.4701304643
0.0797079708 0.4704812823
0.0798079808 0.4708316496
0.0799079908 0.4711815666
0.0800080008 0.4715310338
0.0801080108 0.4718800516
0.0802080208 0.4722286204
0.0803080308 0.4725767408
0.0804080408 0.4729244131
0.0805080508 0.4732716379
0.0806080608 0.4736184155
0.0807080708 0.4739647464
0.0808080808 0.4743106310
0.0809080908 0.4746560699
0.0810081008 0.4750010634
0.0811081108 0.4753456120
0.0812081208 0.4756897161
0.0813081308 0.4760333762
0.0814081408 0.4763765927
0.0815081508 0.4767193661
0.0816081608 0.4770616968
0.0817081708 0.4774035852
0.0818081808 0.4777450319
0.0819081908 0.4780860371
0.0820082008 0.4784266015
0.0821082108 0.4787667253
0.0822082208 0.4791064092
0.0823082308 0.4794456534
0.0824082408 0.4797844584
0.0825082508 0.4801228248
0.0826082608 0.4804607528
0.0827082708 0.4807982430
0.0828082808 0.4811352958
0.0829082908 0.4814719116
0.0830083008 0.4818080909
0.0831083108 0.4821438340
0.0832083208 0.4824791415
0.0833083308 0.4828140138
0.0834083408 0.4831484513
0.0835083508 0.4834824544
0.0836083608 0.4838160236
0.0837083708 0.4841491593
0.0838083808 0.4844818620
0.0839083908 0.4848141320
0.0840084008 0.4851459699
0.0841084108 0.4854773759
0.0842084208 0.4858083507
0.0843084308 0.4861388945
0.0844084408 0.4864690079
0.0845084508 0.4867986912
0.0846084608 0.4871279450
0.0847084708 0.4874567695
0.0848084808 0.4877851653
0.0849084908 0.4881131328
0.0850085009 0.4884406724
0.0851085109 0.4887677846
0.0852085209 0.4890944697
0.0853085309 0.4894207281
0.0854085409 0.4897465604
0.0855085509 0.4900719670
0.0856085609 0.4903969482
0.0857085709 0.4907215045
0.0858085809 0.4910456363
0.0859085909 0.4913693441
0.0860086009 0.4916926282
0.0861086109 0.4920154892
0.0862086209 0.4923379273
0.0863086309 0.4926599431
0.0864086409 0.4929815369
0.0865086509 0.4933027092
0.0866086609 0.4936234604
0.0867086709 0.4939437910
0.0868086809 0.4942637012
0.0869086909 0.4945831917
0.0870087009 0.4949022627
0.0871087109 0.4952209147
0.0872087209 0.4955391481
0.0873087309 0.4958569634
0.0874087409 0.4961743609
0.0875087509 0.4964913411
0.0876087609 0.4968079044
0.0877087709 0.4971240512
0.0878087809 0.4974397820
0.0879087909 0.4977550970
0.0880088009 0.4980699969
0.0881088109 0.4983844819
0.0882088209 0.4986985525
0.0883088309 0.4990122090
0.0884088409 0.4993254520
0.0885088509 0.4996382818
0.0886088609 0.4999506989
0.0887088709 0.5002627036
0.0888088809 0.5005742964
0.0889088909 0.5008854777
0.0890089009 0.5011962478
0.0891089109 0.5015066072
0.0892089209 0.5018165564
0.0893089309 0.5021260957
0.0894089409 0.5024352254
0.0895089509 0.5027439462
0.0896089609 0.5030522583
0.0897089709 0.5033601621
0.0898089809 0.5036676581
0.0899089909 0.5039747467
0.0900090009 0.5042814282
0.0901090109 0.5045877032
0.0902090209 0.5048935719
0.0903090309 0.5051990348
0.0904090409 0.5055040924
0.0905090509 0.5058087449
0.0906090609 0.5061129929
0.0907090709 0.5064168366
0.0908090809 0.5067202766
0.0909090909 0.5070233133
0.0910091009 0.5073259469
0.0911091109 0.5076281780
0.0912091209 0.5079300069
0.0913091309 0.5082314341
0.0914091409 0.5085324599
0.0915091509 0.5088330847
0.0916091609 0.5091333090
0.0917091709 0.5094331331
0.0918091809 0.5097325574
0.0919091909 0.5100315824
0.0920092009 0.5103302084
0.0921092109 0.5106284359
0.0922092209 0.5109262652
0.0923092309 0.5112236968
0.0924092409 0.5115207309
0.0925092509 0.5118173681
0.0926092609 0.5121136087
0.0927092709 0.5124094532
0.0928092809 0.5127049019
0.0929092909 0.5129999551
0.0930093009 0.5132946134
0.0931093109 0.5135888771
0.0932093209 0.5138827466
0.0933093309 0.5141762223
0.0934093409 0.5144693046
0.0935093509 0.5147619938
0.0936093609 0.5150542904
0.0937093709 0.5153461948
0.0938093809 0.5156377074
0.0939093909 0.5159288285
0.0940094009 0.5162195585
0.0941094109 0.5165098979
0.0942094209 0.5167998470
0.0943094309 0.5170894061
0.0944094409 0.5173785758
0.0945094509 0.5176673564
0.0946094609 0.5179557483
0.0947094709 0.5182437518
0.0948094809 0.5185313674
0.0949094909 0.5188185955
0.0950095010 0.5191054363
0.0951095110 0.5193918904
0.0952095210 0.5196779581
0.0953095310 0.5199636398
0.0954095410 0.5202489358
0.0955095510 0.5205338467
0.0956095610 0.5208183726
0.0957095710 0.5211025141
0.0958095810 0.5213862716
0.0959095910 0.5216696453
0.0960096010 0.5219526357
0.0961096110 0.5222352431
0.0962096210 0.5225174681
0.0963096310 0.5227993108
0.0964096410 0.5230807718
0.0965096510 0.5233618513
0.0966096610 0.5236425499
0.0967096710 0.5239228678
0.0968096810 0.5242028054
0.0969096910 0.5244823632
0.0970097010 0.5247615414
0.0971097110 0.5250403406
0.0972097210 0.5253187610
0.0973097310 0.5255968030
0.0974097410 0.5258744670
0.0975097510 0.5261517534
0.0976097610 0.5264286626
0.0977097710 0.5267051950
0.0978097810 0.5269813509
0.0979097910 0.5272571306
0.0980098010 0.5275325347
0.0981098110 0.5278075634
0.0982098210 0.5280822171
0.0983098310 0.5283564962
0.0984098410 0.5286304011
0.0985098510 0.5289039321
0.0986098610 0.5291770897
0.0987098710 0.5294498742
0.0988098810 0.5297222859
0.0989098910 0.5299943253
0.0990099010 0.5302659927
0.0991099110 0.5305372884
0.0992099210 0.5308082130
0.0993099310 0.5310787666
0.0994099410 0.5313489498
0.0995099510 0.5316187628
0.0996099610 0.5318882061
0.0997099710 0.5321572799
0.0998099810 0.5324259848
