   x      u
0.0102010201 0.0867791031
0.0103010301 0.0875817569
0.0104010401 0.0883835083
0.0105010501 0.0891843584
0.0106010601 0.0899843079
0.0107010701 0.0907833579
0.0108010801 0.0915815091
0.0109010901 0.0923787626
0.0110011001 0.0931751191
0.0111011101 0.0939705797
0.0112011201 0.0947651452
0.0113011301 0.0955588164
0.0114011401 0.0963515943
0.0115011501 0.0971434798
0.0116011601 0.0979344738
0.0117011701 0.0987245771
0.0118011801 0.0995137906
0.0119011901 0.1003021153
0.0120012001 0.1010895521
0.0121012101 0.1018761017
0.0122012201 0.1026617651
0.0123012301 0.1034465433
0.0124012401 0.1042304369
0.0125012501 0.1050134471
0.0126012601 0.1057955746
0.0127012701 0.1065768203
0.0128012801 0.1073571851
0.0129012901 0.1081366699
0.0130013001 0.1089152755
0.0131013101 0.1096930029
0.0132013201 0.1104698529
0.0133013301 0.1112458264
0.0134013401 0.1120209243
0.0135013501 0.1127951474
0.0136013601 0.1135684966
0.0137013701 0.1143409729
0.0138013801 0.1151125770
0.0139013901 0.1158833098
0.0140014001 0.1166531723
0.0141014101 0.1174221652
0.0142014201 0.1181902895
0.0143014301 0.1189575460
0.0144014401 0.1197239356
0.0145014501 0.1204894591
0.0146014601 0.1212541174
0.0147014701 0.1220179115
0.0148014801 0.1227808421
0.0149014901 0.1235429100
0.0150015002 0.1243041163
0.0151015102 0.1250644617
0.0152015202 0.1258239471
0.0153015302 0.1265825733
0.0154015402 0.1273403413
0.0155015502 0.1280972518
0.0156015602 0.1288533057
0.0157015702 0.1296085040
0.0158015802 0.1303628473
0.0159015902 0.1311163367
0.0160016002 0.1318689729
0.0161016102 0.1326207568
0.0162016202 0.1333716893
0.0163016302 0.1341217711
0.0164016402 0.1348710032
0.0165016502 0.1356193865
0.0166016602 0.1363669216
0.0167016702 0.1371136096
0.0168016802 0.1378594512
0.0169016902 0.1386044473
0.0170017002 0.1393485987
0.0171017102 0.1400919063
0.0172017202 0.1408343710
0.0173017302 0.1415759935
0.0174017402 0.1423167747
0.0175017502 0.1430567155
0.0176017602 0.1437958166
0.0177017702 0.1445340790
0.0178017802 0.1452715035
0.0179017902 0.1460080908
0.0180018002 0.1467438419
0.0181018102 0.1474787576
0.0182018202 0.1482128387
0.0183018302 0.1489460860
0.0184018402 0.1496785004
0.0185018502 0.1504100828
0.0186018602 0.1511408338
0.0187018702 0.1518707545
0.0188018802 0.1525998456
0.0189018902 0.1533281078
0.0190019002 0.1540555422
0.0191019102 0.1547821494
0.0192019202 0.1555079304
0.0193019302 0.1562328859
0.0194019402 0.1569570168
0.0195019502 0.1576803239
0.0196019602 0.1584028079
0.0197019702 0.1591244699
0.0198019802 0.1598453105
0.0199019902 0.1605653305
0.0200020002 0.1612845309
0.0201020102 0.1620029124
0.0202020202 0.1627204758
0.0203020302 0.1634372220
0.0204020402 0.1641531518
0.0205020502 0.1648682659
0.0206020602 0.1655825653
0.0207020702 0.1662960507
0.0208020802 0.1670087229
0.0209020902 0.1677205828
0.0210021002 0.1684316311
0.0211021102 0.1691418687
0.0212021202 0.1698512964
0.0213021302 0.1705599149
0.0214021402 0.1712677252
0.0215021502 0.1719747280
0.0216021602 0.1726809241
0.0217021702 0.1733863143
0.0218021802 0.1740908994
0.0219021902 0.1747946803
0.0220022002 0.1754976577
0.0221022102 0.1761998324
0.0222022202 0.1769012053
0.0223022302 0.1776017771
0.0224022402 0.1783015487
0.0225022502 0.1790005208
0.0226022602 0.1796986943
0.0227022702 0.1803960699
0.0228022802 0.1810926484
0.0229022902 0.1817884307
0.0230023002 0.1824834175
0.0231023102 0.1831776096
0.0232023202 0.1838710078
0.0233023302 0.1845636130
0.0234023402 0.1852554258
0.0235023502 0.1859464472
0.0236023602 0.1866366778
0.0237023702 0.1873261186
0.0238023802 0.1880147702
0.0239023902 0.1887026334
0.0240024002 0.1893897091
0.0241024102 0.1900759981
0.0242024202 0.1907615010
0.0243024302 0.1914462188
0.0244024402 0.1921301521
0.0245024502 0.1928133019
0.0246024602 0.1934956688
0.0247024702 0.1941772536
0.0248024802 0.1948580571
0.0249024902 0.1955380802
0.0250025003 0.1962173235
0.0251025103 0.1968957879
0.0252025203 0.1975734742
0.0253025303 0.1982503830
0.0254025403 0.1989265153
0.0255025503 0.1996018717
0.0256025603 0.2002764531
0.0257025703 0.2009502602
0.0258025803 0.2016232938
0.0259025903 0.2022955546
0.0260026003 0.2029670435
0.0261026103 0.2036377613
0.0262026203 0.2043077086
0.0263026303 0.2049768862
0.0264026403 0.2056452950
0.0265026503 0.2063129357
0.0266026603 0.2069798090
0.0267026703 0.2076459158
0.0268026803 0.2083112568
0.0269026903 0.2089758327
0.0270027003 0.2096396443
0.0271027103 0.2103026925
0.0272027203 0.2109649779
0.0273027303 0.2116265013
0.0274027403 0.2122872634
0.0275027503 0.2129472652
0.0276027603 0.2136065072
0.0277027703 0.2142649902
0.0278027803 0.2149227151
0.0279027903 0.2155796826
0.0280028003 0.2162358934
0.0281028103 0.2168913482
0.0282028203 0.2175460479
0.0283028303 0.2181999932
0.0284028403 0.2188531849
0.0285028503 0.2195056237
0.0286028603 0.2201573103
0.0287028703 0.2208082455
0.0288028803 0.2214584301
0.0289028903 0.2221078648
0.0290029003 0.2227565504
0.0291029103 0.2234044875
0.0292029203 0.2240516770
0.0293029303 0.2246981197
0.0294029403 0.2253438162
0.0295029503 0.2259887672
0.0296029603 0.2266329736
0.0297029703 0.2272764361
0.0298029803 0.2279191555
0.0299029903 0.2285611324
0.0300030003 0.2292023676
0.0301030103 0.2298428619
0.0302030203 0.2304826159
0.0303030303 0.2311216305
0.0304030403 0.2317599064
0.0305030503 0.2323974443
0.0306030603 0.2330342450
0.0307030703 0.2336703091
0.0308030803 0.2343056374
0.0309030903 0.2349402308
0.0310031003 0.2355740898
0.0311031103 0.2362072152
0.0312031203 0.2368396078
0.0313031303 0.2374712683
0.0314031403 0.2381021975
0.0315031503 0.2387323959
0.0316031603 0.2393618645
0.0317031703 0.2399906039
0.0318031803 0.2406186148
0.0319031903 0.2412458981
0.0320032003 0.2418724543
0.0321032103 0.2424982842
0.0322032203 0.2431233886
0.0323032303 0.2437477682
0.0324032403 0.2443714237
0.0325032503 0.2449943558
0.0326032603 0.2456165652
0.0327032703 0.2462380528
0.0328032803 0.2468588191
0.0329032903 0.2474788650
0.0330033003 0.2480981910
0.0331033103 0.2487167981
0.0332033203 0.2493346868
0.0333033303 0.2499518579
0.0334033403 0.2505683121
0.0335033503 0.2511840502
0.0336033603 0.2517990728
0.0337033703 0.2524133806
0.0338033803 0.2530269744
0.0339033903 0.2536398549
0.0340034003 0.2542520228
0.0341034103 0.2548634789
0.0342034203 0.2554742237
0.0343034303 0.2560842581
0.0344034403 0.2566935827
0.0345034503 0.2573021983
0.0346034603 0.2579101055
0.0347034703 0.2585173051
0.0348034803 0.2591237978
0.0349034903 0.2597295842
0.0350035004 0.2603346652
0.0351035104 0.2609390414
0.0352035204 0.2615427134
0.0353035304 0.2621456821
0.0354035404 0.2627479480
0.0355035504 0.2633495120
0.0356035604 0.2639503747
0.0357035704 0.2645505368
0.0358035804 0.2651499990
0.0359035904 0.2657487620
0.0360036004 0.2663468265
0.0361036104 0.2669441933
0.0362036204 0.2675408629
0.0363036304 0.2681368362
0.0364036404 0.2687321137
0.0365036504 0.2693266963
0.0366036604 0.2699205845
0.0367036704 0.2705137791
0.0368036804 0.2711062808
0.0369036904 0.2716980903
0.0370037004 0.2722892082
0.0371037104 0.2728796353
0.0372037204 0.2734693722
0.0373037304 0.2740584197
0.0374037404 0.2746467784
0.0375037504 0.2752344489
0.0376037604 0.2758214321
0.0377037704 0.2764077286
0.0378037804 0.2769933391
0.0379037904 0.2775782642
0.0380038004 0.2781625046
0.0381038104 0.2787460611
0.0382038204 0.2793289343
0.0383038304 0.2799111249
0.0384038404 0.2804926335
0.0385038504 0.2810734609
0.0386038604 0.2816536078
0.0387038704 0.2822330748
0.0388038804 0.2828118626
0.0389038904 0.2833899718
0.0390039004 0.2839674032
0.0391039104 0.2845441575
0.0392039204 0.2851202352
0.0393039304 0.2856956372
0.0394039404 0.2862703640
0.0395039504 0.2868444163
0.0396039604 0.2874177949
0.0397039704 0.2879905003
0.0398039804 0.2885625333
0.0399039904 0.2891338946
0.0400040004 0.2897045847
0.0401040104 0.2902746044
0.0402040204 0.2908439543
0.0403040304 0.2914126352
0.0404040404 0.2919806476
0.0405040504 0.2925479923
0.0406040604 0.2931146699
0.0407040704 0.2936806811
0.0408040804 0.2942460266
0.0409040904 0.2948107069
0.0410041004 0.2953747229
0.0411041104 0.2959380750
0.0412041204 0.2965007641
0.0413041304 0.2970627908
0.0414041404 0.2976241557
0.0415041504 0.2981848595
0.0416041604 0.2987449028
0.0417041704 0.2993042864
0.0418041804 0.2998630108
0.0419041904 0.3004210767
0.0420042004 0.3009784849
0.0421042104 0.3015352359
0.0422042204 0.3020913304
0.0423042304 0.3026467691
0.0424042404 0.3032015526
0.0425042504 0.3037556815
0.0426042604 0.3043091566
0.0427042704 0.3048619785
0.0428042804 0.3054141478
0.0429042904 0.3059656652
0.0430043004 0.3065165313
0.0431043104 0.3070667468
0.0432043204 0.3076163124
0.0433043304 0.3081652286
0.0434043404 0.3087134962
0.0435043504 0.3092611158
0.0436043604 0.3098080880
0.0437043704 0.3103544135
0.0438043804 0.3109000929
0.0439043904 0.3114451269
0.0440044004 0.3119895161
0.0441044104 0.3125332612
0.0442044204 0.3130763627
0.0443044304 0.3136188215
0.0444044404 0.3141606380
0.0445044504 0.3147018129
0.0446044604 0.3152423469
0.0447044704 0.3157822407
0.0448044804 0.3163214948
0.0449044904 0.3168601099
0.0450045005 0.3173980866
0.0451045105 0.3179354256
0.0452045205 0.3184721275
0.0453045305 0.3190081930
0.0454045405 0.3195436226
0.0455045505 0.3200784171
0.0456045605 0.3206125770
0.0457045705 0.3211461030
0.0458045805 0.3216789958
0.0459045905 0.3222112559
0.0460046005 0.3227428839
0.0461046105 0.3232738806
0.0462046205 0.3238042466
0.0463046305 0.3243339824
0.0464046405 0.3248630887
0.0465046505 0.3253915662
0.0466046605 0.3259194154
0.0467046705 0.3264466371
0.0468046805 0.3269732317
0.0469046905 0.3274992000
0.0470047005 0.3280245426
0.0471047105 0.3285492601
0.0472047205 0.3290733531
0.0473047305 0.3295968223
0.0474047405 0.3301196682
0.0475047505 0.3306418916
0.0476047605 0.3311634929
0.0477047705 0.3316844729
0.0478047805 0.3322048322
0.0479047905 0.3327245713
0.0480048005 0.3332436910
0.0481048105 0.3337621918
0.0482048205 0.3342800743
0.0483048305 0.3347973392
0.0484048405 0.3353139870
0.0485048505 0.3358300184
0.0486048605 0.3363454341
0.0487048705 0.3368602346
0.0488048805 0.3373744205
0.0489048905 0.3378879925
0.0490049005 0.3384009511
0.0491049105 0.3389132970
0.0492049205 0.3394250308
0.0493049305 0.3399361532
0.0494049405 0.3404466646
0.0495049505 0.3409565658
0.0496049605 0.3414658573
0.0497049705 0.3419745397
0.0498049805 0.3424826137
0.0499049905 0.3429900799
0.0500050005 0.3434969388
0.0501050105 0.3440031911
0.0502050205 0.3445088374
0.0503050305 0.3450138783
0.0504050405 0.3455183144
0.0505050505 0.3460221463
0.0506050605 0.3465253746
0.0507050705 0.3470279999
0.0508050805 0.3475300228
0.0509050905 0.3480314439
0.0510051005 0.3485322639
0.0511051105 0.3490324832
0.0512051205 0.3495321026
0.0513051305 0.3500311226
0.0514051405 0.3505295438
0.0515051505 0.3510273668
0.0516051605 0.3515245922
0.0517051705 0.3520212206
0.0518051805 0.3525172526
0.0519051905 0.3530126889
0.0520052005 0.3535075299
0.0521052105 0.3540017763
0.0522052205 0.3544954287
0.0523052305 0.3549884877
0.0524052405 0.3554809539
0.0525052505 0.3559728278
0.0526052605 0.3564641101
0.0527052705 0.3569548013
0.0528052805 0.3574449021
0.0529052905 0.3579344130
0.0530053005 0.3584233346
0.0531053105 0.3589116675
0.0532053205 0.3593994123
0.0533053305 0.3598865696
0.0534053405 0.3603731400
0.0535053505 0.3608591241
0.0536053605 0.3613445223
0.0537053705 0.3618293355
0.0538053805 0.3623135640
0.0539053905 0.3627972085
0.0540054005 0.3632802696
0.0541054105 0.3637627479
0.0542054205 0.3642446439
0.0543054305 0.3647259583
0.0544054405 0.3652066916
0.0545054505 0.3656868443
0.0546054605 0.3661664172
0.0547054705 0.3666454107
0.0548054805 0.3671238254
0.0549054905 0.3676016619
0.0550055006 0.3680789209
0.0551055106 0.3685556027
0.0552055206 0.3690317082
0.0553055306 0.3695072377
0.0554055406 0.3699821920
0.0555055506 0.3704565715
0.0556055606 0.3709303769
0.0557055706 0.3714036087
0.0558055806 0.3718762674
0.0559055906 0.3723483538
0.0560056006 0.3728198683
0.0561056106 0.3732908114
0.0562056206 0.3737611839
0.0563056306 0.3742309862
0.0564056406 0.3747002190
0.0565056506 0.3751688827
0.0566056606 0.3756369780
0.0567056706 0.3761045054
0.0568056806 0.3765714655
0.0569056906 0.3770378588
0.0570057006 0.3775036860
0.0571057106 0.3779689476
0.0572057206 0.3784336442
0.0573057306 0.3788977762
0.0574057406 0.3793613444
0.0575057506 0.3798243492
0.0576057606 0.3802867912
0.0577057706 0.3807486710
0.0578057806 0.3812099892
0.0579057906 0.3816707462
0.0580058006 0.3821309427
0.0581058106 0.3825905793
0.0582058206 0.3830496564
0.0583058306 0.3835081746
0.0584058406 0.3839661346
0.0585058506 0.3844235368
0.0586058606 0.3848803818
0.0587058706 0.3853366702
0.0588058806 0.3857924025
0.0589058906 0.3862475793
0.0590059006 0.3867022012
0.0591059106 0.3871562686
0.0592059206 0.3876097822
0.0593059306 0.3880627425
0.0594059406 0.3885151500
0.0595059506 0.3889670054
0.0596059606 0.3894183091
0.0597059706 0.3898690617
0.0598059806 0.3903192638
0.0599059906 0.3907689159
0.0600060006 0.3912180186
0.0601060106 0.3916665724
0.0602060206 0.3921145778
0.0603060306 0.3925620354
0.0604060406 0.3930089458
0.0605060506 0.3934553095
0.0606060606 0.3939011271
0.0607060706 0.3943463990
0.0608060806 0.3947911259
0.0609060906 0.3952353083
0.0610061006 0.3956789467
0.0611061106 0.3961220417
0.0612061206 0.3965645938
0.0613061306 0.3970066035
0.0614061406 0.3974480715
0.0615061506 0.3978889982
0.0616061606 0.3983293841
0.0617061706 0.3987692300
0.0618061806 0.3992085361
0.0619061906 0.3996473032
0.0620062006 0.4000855317
0.0621062106 0.4005232222
0.0622062206 0.4009603752
0.0623062306 0.4013969913
0.0624062406 0.4018330710
0.0625062506 0.4022686148
0.0626062606 0.4027036232
0.0627062706 0.4031380969
0.0628062806 0.4035720363
0.0629062906 0.4040054420
0.0630063006 0.4044383144
0.0631063106 0.4048706542
0.0632063206 0.4053024619
0.0633063306 0.4057337380
0.0634063406 0.4061644830
0.0635063506 0.4065946974
0.0636063606 0.4070243819
0.0637063706 0.4074535369
0.0638063806 0.4078821629
0.0639063906 0.4083102605
0.0640064006 0.4087378302
0.0641064106 0.4091648726
0.0642064206 0.4095913881
0.0643064306 0.4100173773
0.0644064406 0.4104428407
0.0645064506 0.4108677789
0.0646064606 0.4112921923
0.0647064706 0.4117160815
0.0648064806 0.4121394470
0.0649064906 0.4125622894
0.0650065007 0.4129846091
0.0651065107 0.4134064068
0.0652065207 0.4138276828
0.0653065307 0.4142484377
0.0654065407 0.4146686721
0.0655065507 0.4150883865
0.0656065607 0.4155075813
0.0657065707 0.4159262572
0.0658065807 0.4163444146
0.0659065907 0.4167620540
0.0660066007 0.4171791760
0.0661066107 0.4175957811
0.0662066207 0.4180118698
0.0663066307 0.4184274425
0.0664066407 0.4188424999
0.0665066507 0.4192570425
0.0666066607 0.4196710707
0.0667066707 0.4200845851
0.0668066807 0.4204975862
0.0669066907 0.4209100744
0.0670067007 0.4213220504
0.0671067107 0.4217335146
0.0672067207 0.4221444675
0.0673067307 0.4225549097
0.0674067407 0.4229648417
0.0675067507 0.4233742639
0.0676067607 0.4237831768
0.0677067707 0.4241915811
0.0678067807 0.4245994772
0.0679067907 0.4250068655
0.0680068007 0.4254137467
0.0681068107 0.4258201212
0.0682068207 0.4262259895
0.0683068307 0.4266313521
0.0684068407 0.4270362096
0.0685068507 0.4274405624
0.0686068607 0.4278444111
0.0687068707 0.4282477561
0.0688068807 0.4286505979
0.0689068907 0.4290529371
0.0690069007 0.4294547742
0.0691069107 0.4298561096
0.0692069207 0.4302569439
0.0693069307 0.4306572775
0.0694069407 0.4310571110
0.0695069507 0.4314564449
0.0696069607 0.4318552796
0.0697069707 0.4322536157
0.0698069807 0.4326514536
0.0699069907 0.4330487939
0.0700070007 0.4334456371
0.0701070107 0.4338419836
0.0702070207 0.4342378339
0.0703070307 0.4346331886
0.0704070407 0.4350280481
0.0705070507 0.4354224130
0.0706070607 0.4358162836
0.0707070707 0.4362096607
0.0708070807 0.4366025445
0.0709070907 0.4369949356
0.0710071007 0.4373868345
0.0711071107 0.4377782418
0.0712071207 0.4381691578
0.0713071307 0.4385595830
0.0714071407 0.4389495181
0.0715071507 0.4393389634
0.0716071607 0.4397279194
0.0717071707 0.4401163867
0.0718071807 0.4405043657
0.0719071907 0.4408918569
0.0720072007 0.4412788608
0.0721072107 0.4416653779
0.0722072207 0.4420514087
0.0723072307 0.4424369536
0.0724072407 0.4428220132
0.0725072507 0.4432065879
0.0726072607 0.4435906782
0.0727072707 0.4439742846
0.0728072807 0.4443574076
0.0729072907 0.4447400477
0.0730073007 0.4451222053
0.0731073107 0.4455038809
0.0732073207 0.4458850751
0.0733073307 0.4462657882
0.0734073407 0.4466460208
0.0735073507 0.4470257734
0.0736073607 0.4474050464
0.0737073707 0.4477838403
0.0738073807 0.4481621556
0.0739073907 0.4485399928
0.0740074007 0.4489173523
0.0741074107 0.4492942347
0.0742074207 0.4496706403
0.0743074307 0.4500465698
0.0744074407 0.4504220235
0.0745074507 0.4507970019
0.0746074607 0.4511715055
0.0747074707 0.4515455348
0.0748074807 0.4519190903
0.0749074907 0.4522921724
0.0750075008 0.4526647815
0.0751075108 0.4530369183
0.0752075208 0.4534085831
0.0753075308 0.4537797765
0.0754075408 0.4541504988
0.0755075508 0.4545207506
0.0756075608 0.4548905323
0.0757075708 0.4552598444
0.0758075808 0.4556286874
0.0759075908 0.4559970617
0.0760076008 0.4563649678
0.0761076108 0.4567324062
0.0762076208 0.4570993774
0.0763076308 0.4574658817
0.0764076408 0.4578319198
0.0765076508 0.4581974919
0.0766076608 0.4585625987
0.0767076708 0.4589272406
0.0768076808 0.4592914180
0.0769076908 0.4596551314
0.0770077008 0.4600183813
0.0771077108 0.4603811681
0.0772077208 0.4607434923
0.0773077308 0.4611053543
0.0774077408 0.4614667547
0.0775077508 0.4618276938
0.0776077608 0.4621881722
0.0777077708 0.4625481903
0.0778077808 0.4629077485
0.0779077908 0.4632668474
0.0780078008 0.4636254873
0.0781078108 0.4639836688
0.0782078208 0.4643413923
0.0783078308 0.4646986582
0.0784078408 0.4650554670
0.0785078508 0.4654118193
0.0786078608 0.4657677153
0.0787078708 0.4661231556
0.0788078808 0.4664781407
0.0789078908 0.4668326709
0.0790079008 0.4671867468
0.0791079108 0.4675403688
0.0792079208 0.4678935373
0.0793079308 0.4682462529
0.0794079408 0.4685985159
0.0795079508 0.4689503268
0.0796079608 0.4693016861
0.0797079708 0.4696525942
0.0798079808 0.4700030516
0.0799079908 0.4703530587
0.0800080008 0.4707026159
0.0801080108 0.4710517238
0.0802080208 0.4714003827
0.0803080308 0.4717485932
0.0804080408 0.4720963556
0.0805080508 0.4724436704
0.0806080608 0.4727905381
0.0807080708 0.4731369591
0.0808080808 0.4734829338
0.0809080908 0.4738284628
0.0810081008 0.4741735464
0.0811081108 0.4745181851
0.0812081208 0.4748623793
0.0813081308 0.4752061294
0.0814081408 0.4755494361
0.0815081508 0.4758922995
0.0816081608 0.4762347203
0.0817081708 0.4765766988
0.0818081808 0.4769182356
0.0819081908 0.4772593309
0.0820082008 0.4775999854
0.0821082108 0.4779401993
0.0822082208 0.4782799732
0.0823082308 0.4786193075
0.0824082408 0.4789582027
0.0825082508 0.4792966591
0.0826082608 0.4796346772
0.0827082708 0.4799722575
0.0828082808 0.4803094004
0.0829082908 0.4806461063
0.0830083008 0.4809823756
0.0831083108 0.4813182089
0.0832083208 0.4816536065
0.0833083308 0.4819885688
0.0834083408 0.4823230964
0.0835083508 0.4826571896
0.0836083608 0.4829908489
0.0837083708 0.4833240747
0.0838083808 0.4836568675
0.0839083908 0.4839892276
0.0840084008 0.4843211555
0.0841084108 0.4846526517
0.0842084208 0.4849837165
0.0843084308 0.4853143504
0.0844084408 0.4856445539
0.0845084508 0.4859743273
0.0846084608 0.4863036711
0.0847084708 0.4866325858
0.0848084808 0.4869610717
0.0849084908 0.4872891293
0.0850085009 0.4876167589
0.0851085109 0.4879439612
0.0852085209 0.4882707363
0.0853085309 0.4885970849
0.0854085409 0.4889230073
0.0855085509 0.4892485039
0.0856085609 0.4895735752
0.0857085709 0.4898982216
0.0858085809 0.4902224435
0.0859085909 0.4905462414
0.0860086009 0.4908696156
0.0861086109 0.4911925666
0.0862086209 0.4915150949
0.0863086309 0.4918372007
0.0864086409 0.4921588846
0.0865086509 0.4924801470
0.0866086609 0.4928009883
0.0867086709 0.4931214089
0.0868086809 0.4934414093
0.0869086909 0.4937609898
0.0870087009 0.4940801509
0.0871087109 0.4943988930
0.0872087209 0.4947172165
0.0873087309 0.4950351219
0.0874087409 0.4953526095
0.0875087509 0.4956696798
0.0876087609 0.4959863332
0.0877087709 0.4963025701
0.0878087809 0.4966183909
0.0879087909 0.4969337961
0.0880088009 0.4972487860
0.0881088109 0.4975633611
0.0882088209 0.4978775217
0.0883088309 0.4981912684
0.0884088409 0.4985046015
0.0885088509 0.4988175214
0.0886088609 0.4991300285
0.0887088709 0.4994421233
0.0888088809 0.4997538062
0.0889088909 0.5000650775
0.0890089009 0.5003759377
0.0891089109 0.5006863873
0.0892089209 0.5009964265
0.0893089309 0.5013060559
0.0894089409 0.5016152757
0.0895089509 0.5019240866
0.0896089609 0.5022324887
0.0897089709 0.5025404827
0.0898089809 0.5028480687
0.0899089909 0.5031552474
0.0900090009 0.5034620190
0.0901090109 0.5037683841
0.0902090209 0.5040743429
0.0903090309 0.5043798959
0.0904090409 0.5046850435
0.0905090509 0.5049897861
0.0906090609 0.5052941242
0.0907090709 0.5055980580
0.0908090809 0.5059015881
0.0909090909 0.5062047148
0.0910091009 0.5065074386
0.0911091109 0.5068097597
0.0912091209 0.5071116787
0.0913091309 0.5074131960
0.0914091409 0.5077143118
0.0915091509 0.5080150268
0.0916091609 0.5083153411
0.0917091709 0.5086152553
0.0918091809 0.5089147697
0.0919091909 0.5092138848
0.0920092009 0.5095126009
0.0921092109 0.5098109185
0.0922092209 0.5101088379
0.0923092309 0.5104063595
0.0924092409 0.5107034838
0.0925092509 0.5110002110
0.0926092609 0.5112965418
0.0927092709 0.5115924763
0.0928092809 0.5118880150
0.0929092909 0.5121831584
0.0930093009 0.5124779068
0.0931093109 0.5127722606
0.0932093209 0.5130662201
0.0933093309 0.5133597859
0.0934093409 0.5136529583
0.0935093509 0.5139457376
0.0936093609 0.5142381243
0.0937093709 0.5145301188
0.0938093809 0.5148217214
0.0939093909 0.5151129326
0.0940094009 0.5154037527
0.0941094109 0.5156941821
0.0942094209 0.5159842213
0.0943094309 0.5162738706
0.0944094409 0.5165631304
0.0945094509 0.5168520010
0.0946094609 0.5171404830
0.0947094709 0.5174285766
0.0948094809 0.5177162823
0.0949094909 0.5180036004
0.0950095010 0.5182905313
0.0951095110 0.5185770755
0.0952095210 0.5188632333
0.0953095310 0.5191490051
0.0954095410 0.5194343912
0.0955095510 0.5197193921
0.0956095610 0.5200040082
0.0957095710 0.5202882397
0.0958095810 0.5205720872
0.0959095910 0.5208555510
0.0960096010 0.5211386315
0.0961096110 0.5214213291
0.0962096210 0.5217036441
0.0963096310 0.5219855769
0.0964096410 0.5222671280
0.0965096510 0.5225482976
0.0966096610 0.5228290862
0.0967096710 0.5231094942
0.0968096810 0.5233895219
0.0969096910 0.5236691698
0.0970097010 0.5239484381
0.0971097110 0.5242273273
0.0972097210 0.5245058378
0.0973097310 0.5247839699
0.0974097410 0.5250617240
0.0975097510 0.5253391005
0.0976097610 0.5256160998
0.0977097710 0.5258927222
0.0978097810 0.5261689682
0.0979097910 0.5264448380
0.0980098010 0.5267203322
0.0981098110 0.5269954509
0.0982098210 0.5272701947
0.0983098310 0.5275445639
0.0984098410 0.5278185589
0.0985098510 0.5280921800
0.0986098610 0.5283654277
0.0987098710 0.5286383022
0.0988098810 0.5289108041
0.0989098910 0.5291829335
0.0990099010 0.5294546910
0.0991099110 0.5297260768
0.0992099210 0.5299970914
0.0993099310 0.5302677352
0.0994099410 0.5305380084
0.0995099510 0.5308079115
0.0996099610 0.5310774449
0.0997099710 0.5313466088
0.0998099810 0.5316154038
